timestamp,port,fuel_type,price
2024-05-27T00:00:00Z,Fujairah,VLSFO,599.5
2024-05-27T00:00:00Z,Singapore,MGO,725.5
2024-05-27T00:00:00Z,Singapore,VLSFO,599
2024-05-28T00:00:00Z,Fujairah,MGO,861.5
2024-05-28T00:00:00Z,Fujairah,VLSFO,604.5
2024-05-28T00:00:00Z,Singapore,MGO,729
2024-05-28T00:00:00Z,Singapore,VLSFO,600.5
2024-05-29T00:00:00Z,Fujairah,MGO,866
2024-05-29T00:00:00Z,Fujairah,VLSFO,609
2024-05-29T00:00:00Z,Singapore,MGO,740
2024-05-29T00:00:00Z,Singapore,VLSFO,613
2024-05-30T00:00:00Z,Fujairah,MGO,862.5
2024-05-30T00:00:00Z,Fujairah,VLSFO,607
2024-05-30T00:00:00Z,Singapore,MGO,731
2024-05-30T00:00:00Z,Singapore,VLSFO,609.5
2024-05-31T00:00:00Z,Fujairah,MGO,855.5
2024-05-31T00:00:00Z,Fujairah,VLSFO,597.5
2024-05-31T00:00:00Z,Singapore,MGO,723
2024-05-31T00:00:00Z,Singapore,VLSFO,599
2024-06-03T00:00:00Z,Fujairah,MGO,852
2024-06-03T00:00:00Z,Fujairah,VLSFO,596
2024-06-03T00:00:00Z,Singapore,MGO,717
2024-06-03T00:00:00Z,Singapore,VLSFO,597
2024-06-04T00:00:00Z,Fujairah,MGO,843.5
2024-06-04T00:00:00Z,Fujairah,VLSFO,586
2024-06-04T00:00:00Z,Singapore,MGO,698.5
2024-06-04T00:00:00Z,Singapore,VLSFO,585.5
2024-06-05T00:00:00Z,Fujairah,MGO,827
2024-06-05T00:00:00Z,Fujairah,VLSFO,574.5
2024-06-05T00:00:00Z,Singapore,MGO,692.5
2024-06-05T00:00:00Z,Singapore,VLSFO,577
2024-06-06T00:00:00Z,Fujairah,MGO,826
2024-06-06T00:00:00Z,Fujairah,VLSFO,583
2024-06-06T00:00:00Z,Singapore,MGO,692.5
2024-06-06T00:00:00Z,Singapore,VLSFO,577.5
2024-06-07T00:00:00Z,Fujairah,MGO,833
2024-06-07T00:00:00Z,Fujairah,VLSFO,586
2024-06-07T00:00:00Z,Singapore,MGO,701.5
2024-06-07T00:00:00Z,Singapore,VLSFO,581
2024-06-10T00:00:00Z,Fujairah,MGO,841
2024-06-10T00:00:00Z,Fujairah,VLSFO,583.5
2024-06-10T00:00:00Z,Singapore,MGO,706
2024-06-10T00:00:00Z,Singapore,VLSFO,581
2024-06-11T00:00:00Z,Fujairah,MGO,840
2024-06-11T00:00:00Z,Fujairah,VLSFO,593.5
2024-06-11T00:00:00Z,Singapore,MGO,718.5
2024-06-11T00:00:00Z,Singapore,VLSFO,586
2024-06-12T00:00:00Z,Fujairah,MGO,849.5
2024-06-12T00:00:00Z,Fujairah,VLSFO,598
2024-06-12T00:00:00Z,Singapore,MGO,728.5
2024-06-12T00:00:00Z,Singapore,VLSFO,595
2024-06-13T00:00:00Z,Fujairah,MGO,859
2024-06-13T00:00:00Z,Fujairah,VLSFO,599.5
2024-06-13T00:00:00Z,Singapore,MGO,733
2024-06-13T00:00:00Z,Singapore,VLSFO,598
2024-06-14T00:00:00Z,Fujairah,MGO,853
2024-06-14T00:00:00Z,Fujairah,VLSFO,600
2024-06-14T00:00:00Z,Singapore,MGO,729
2024-06-14T00:00:00Z,Singapore,VLSFO,597.5
2024-06-17T00:00:00Z,Fujairah,MGO,850
2024-06-17T00:00:00Z,Fujairah,VLSFO,601.5
2024-06-17T00:00:00Z,Singapore,MGO,732.5
2024-06-17T00:00:00Z,Singapore,VLSFO,599.5
2024-06-18T00:00:00Z,Fujairah,MGO,852.5
2024-06-18T00:00:00Z,Fujairah,VLSFO,606.5
2024-06-18T00:00:00Z,Singapore,MGO,733
2024-06-18T00:00:00Z,Singapore,VLSFO,606
2024-06-19T00:00:00Z,Fujairah,MGO,856
2024-06-19T00:00:00Z,Fujairah,VLSFO,610.5
2024-06-19T00:00:00Z,Singapore,MGO,745.5
2024-06-19T00:00:00Z,Singapore,VLSFO,611.5
2024-06-20T00:00:00Z,Fujairah,MGO,860
2024-06-20T00:00:00Z,Fujairah,VLSFO,610
2024-06-20T00:00:00Z,Singapore,MGO,748
2024-06-20T00:00:00Z,Singapore,VLSFO,613.5
2024-06-21T00:00:00Z,Fujairah,MGO,860.5
2024-06-21T00:00:00Z,Fujairah,VLSFO,611.5
2024-06-21T00:00:00Z,Singapore,MGO,751
2024-06-21T00:00:00Z,Singapore,VLSFO,615.5
2024-06-24T00:00:00Z,Fujairah,MGO,851.5
2024-06-24T00:00:00Z,Fujairah,VLSFO,614
2024-06-24T00:00:00Z,Singapore,MGO,750.5
2024-06-24T00:00:00Z,Singapore,VLSFO,616
2024-06-25T00:00:00Z,Fujairah,MGO,861.5
2024-06-25T00:00:00Z,Fujairah,VLSFO,623.5
2024-06-25T00:00:00Z,Singapore,MGO,758
2024-06-25T00:00:00Z,Singapore,VLSFO,623
2024-06-26T00:00:00Z,Fujairah,MGO,855
2024-06-26T00:00:00Z,Fujairah,VLSFO,623.5
2024-06-26T00:00:00Z,Singapore,MGO,752.5
2024-06-26T00:00:00Z,Singapore,VLSFO,622
2024-06-27T00:00:00Z,Fujairah,MGO,859
2024-06-27T00:00:00Z,Fujairah,VLSFO,626
2024-06-27T00:00:00Z,Singapore,MGO,765
2024-06-27T00:00:00Z,Singapore,VLSFO,627.5
2024-06-28T00:00:00Z,Fujairah,MGO,864
2024-06-28T00:00:00Z,Fujairah,VLSFO,632.5
2024-06-28T00:00:00Z,Singapore,MGO,770.5
2024-06-28T00:00:00Z,Singapore,VLSFO,630.5
2024-07-01T00:00:00Z,Fujairah,MGO,858.5
2024-07-01T00:00:00Z,Fujairah,VLSFO,631.5
2024-07-01T00:00:00Z,Singapore,MGO,766
2024-07-01T00:00:00Z,Singapore,VLSFO,628.5
2024-07-02T00:00:00Z,Fujairah,MGO,863.5
2024-07-02T00:00:00Z,Fujairah,VLSFO,639.5
2024-07-02T00:00:00Z,Singapore,MGO,773
2024-07-02T00:00:00Z,Singapore,VLSFO,642
2024-07-03T00:00:00Z,Fujairah,MGO,863
2024-07-03T00:00:00Z,Fujairah,VLSFO,639.5
2024-07-03T00:00:00Z,Singapore,MGO,771
2024-07-03T00:00:00Z,Singapore,VLSFO,640.5
2024-07-04T00:00:00Z,Fujairah,MGO,858
2024-07-04T00:00:00Z,Fujairah,VLSFO,639
2024-07-04T00:00:00Z,Singapore,MGO,762
2024-07-04T00:00:00Z,Singapore,VLSFO,638
2024-07-05T00:00:00Z,Fujairah,MGO,861
2024-07-05T00:00:00Z,Fujairah,VLSFO,642
2024-07-05T00:00:00Z,Singapore,MGO,771.5
2024-07-05T00:00:00Z,Singapore,VLSFO,642.5
2024-07-08T00:00:00Z,Fujairah,MGO,856.5
2024-07-08T00:00:00Z,Fujairah,VLSFO,640
2024-07-08T00:00:00Z,Singapore,MGO,765
2024-07-08T00:00:00Z,Singapore,VLSFO,638.5
2024-07-09T00:00:00Z,Fujairah,MGO,853
2024-07-09T00:00:00Z,Fujairah,VLSFO,634
2024-07-09T00:00:00Z,Singapore,MGO,758.5
2024-07-09T00:00:00Z,Singapore,VLSFO,634
2024-07-10T00:00:00Z,Fujairah,MGO,853.5
2024-07-10T00:00:00Z,Fujairah,VLSFO,633.5
2024-07-10T00:00:00Z,Singapore,MGO,750.5
2024-07-10T00:00:00Z,Singapore,VLSFO,628
2024-07-11T00:00:00Z,Fujairah,MGO,849.5
2024-07-11T00:00:00Z,Fujairah,VLSFO,631.5
2024-07-11T00:00:00Z,Singapore,MGO,750
2024-07-11T00:00:00Z,Singapore,VLSFO,627.5
2024-07-12T00:00:00Z,Fujairah,MGO,845.5
2024-07-12T00:00:00Z,Fujairah,VLSFO,634
2024-07-12T00:00:00Z,Singapore,MGO,751.5
2024-07-12T00:00:00Z,Singapore,VLSFO,629.5
2024-07-15T00:00:00Z,Fujairah,MGO,844
2024-07-15T00:00:00Z,Fujairah,VLSFO,629.5
2024-07-15T00:00:00Z,Singapore,MGO,746.5
2024-07-15T00:00:00Z,Singapore,VLSFO,627
2024-07-16T00:00:00Z,Fujairah,MGO,843.5
2024-07-16T00:00:00Z,Fujairah,VLSFO,624.5
2024-07-16T00:00:00Z,Singapore,MGO,743
2024-07-16T00:00:00Z,Singapore,VLSFO,622.5
2024-07-17T00:00:00Z,Fujairah,MGO,843
2024-07-17T00:00:00Z,Fujairah,VLSFO,620
2024-07-17T00:00:00Z,Singapore,MGO,734.5
2024-07-17T00:00:00Z,Singapore,VLSFO,618.5
2024-07-18T00:00:00Z,Fujairah,MGO,846.5
2024-07-18T00:00:00Z,Fujairah,VLSFO,626
2024-07-18T00:00:00Z,Singapore,MGO,743.5
2024-07-18T00:00:00Z,Singapore,VLSFO,625
2024-07-19T00:00:00Z,Fujairah,MGO,849
2024-07-19T00:00:00Z,Fujairah,VLSFO,624.5
2024-07-19T00:00:00Z,Singapore,MGO,742
2024-07-19T00:00:00Z,Singapore,VLSFO,624
2024-07-22T00:00:00Z,Fujairah,MGO,839
2024-07-22T00:00:00Z,Fujairah,VLSFO,614
2024-07-22T00:00:00Z,Singapore,MGO,732.5
2024-07-22T00:00:00Z,Singapore,VLSFO,616
2024-07-23T00:00:00Z,Fujairah,MGO,840
2024-07-23T00:00:00Z,Fujairah,VLSFO,614.5
2024-07-23T00:00:00Z,Singapore,MGO,726
2024-07-23T00:00:00Z,Singapore,VLSFO,612.5
2024-07-24T00:00:00Z,Fujairah,MGO,831.5
2024-07-24T00:00:00Z,Fujairah,VLSFO,608.5
2024-07-24T00:00:00Z,Singapore,MGO,721
2024-07-24T00:00:00Z,Singapore,VLSFO,612.5
2024-07-25T00:00:00Z,Fujairah,MGO,827
2024-07-25T00:00:00Z,Fujairah,VLSFO,606
2024-07-25T00:00:00Z,Singapore,MGO,723
2024-07-25T00:00:00Z,Singapore,VLSFO,612.5
2024-07-26T00:00:00Z,Fujairah,MGO,829
2024-07-26T00:00:00Z,Fujairah,VLSFO,608.5
2024-07-26T00:00:00Z,Singapore,MGO,730
2024-07-26T00:00:00Z,Singapore,VLSFO,611
2024-07-29T00:00:00Z,Fujairah,MGO,829.5
2024-07-29T00:00:00Z,Fujairah,VLSFO,611
2024-07-29T00:00:00Z,Singapore,MGO,723
2024-07-29T00:00:00Z,Singapore,VLSFO,619.5
2024-07-30T00:00:00Z,Fujairah,MGO,826
2024-07-30T00:00:00Z,Fujairah,VLSFO,603
2024-07-30T00:00:00Z,Singapore,MGO,717
2024-07-30T00:00:00Z,Singapore,VLSFO,613
2024-07-31T00:00:00Z,Fujairah,MGO,828.5
2024-07-31T00:00:00Z,Fujairah,VLSFO,604
2024-07-31T00:00:00Z,Singapore,MGO,716.5
2024-07-31T00:00:00Z,Singapore,VLSFO,611
2024-08-01T00:00:00Z,Fujairah,MGO,834.5
2024-08-01T00:00:00Z,Fujairah,VLSFO,609
2024-08-01T00:00:00Z,Singapore,MGO,726
2024-08-01T00:00:00Z,Singapore,VLSFO,618.5
2024-08-02T00:00:00Z,Fujairah,MGO,832.5
2024-08-02T00:00:00Z,Fujairah,VLSFO,602.5
2024-08-02T00:00:00Z,Singapore,MGO,718
2024-08-02T00:00:00Z,Singapore,VLSFO,617.5
2024-08-05T00:00:00Z,Fujairah,MGO,803
2024-08-05T00:00:00Z,Fujairah,VLSFO,585
2024-08-05T00:00:00Z,Singapore,MGO,690
2024-08-05T00:00:00Z,Singapore,VLSFO,594
2024-08-06T00:00:00Z,Fujairah,MGO,799
2024-08-06T00:00:00Z,Fujairah,VLSFO,583.5
2024-08-06T00:00:00Z,Singapore,MGO,680
2024-08-06T00:00:00Z,Singapore,VLSFO,585.5
2024-08-07T00:00:00Z,Fujairah,MGO,795
2024-08-07T00:00:00Z,Fujairah,VLSFO,582
2024-08-07T00:00:00Z,Singapore,MGO,682.5
2024-08-07T00:00:00Z,Singapore,VLSFO,588
2024-08-08T00:00:00Z,Fujairah,MGO,798
2024-08-08T00:00:00Z,Fujairah,VLSFO,590.5
2024-08-08T00:00:00Z,Singapore,MGO,690
2024-08-08T00:00:00Z,Singapore,VLSFO,594
2024-08-09T00:00:00Z,Fujairah,MGO,802.5
2024-08-09T00:00:00Z,Fujairah,VLSFO,599
2024-08-09T00:00:00Z,Singapore,MGO,691
2024-08-09T00:00:00Z,Singapore,VLSFO,595
2024-08-12T00:00:00Z,Fujairah,MGO,804.5
2024-08-12T00:00:00Z,Fujairah,VLSFO,600.5
2024-08-12T00:00:00Z,Singapore,MGO,705.5
2024-08-12T00:00:00Z,Singapore,VLSFO,602
2024-08-13T00:00:00Z,Fujairah,MGO,813.5
2024-08-13T00:00:00Z,Fujairah,VLSFO,612
2024-08-13T00:00:00Z,Singapore,MGO,714
2024-08-13T00:00:00Z,Singapore,VLSFO,619.5
2024-08-14T00:00:00Z,Fujairah,MGO,807.5
2024-08-14T00:00:00Z,Fujairah,VLSFO,606.5
2024-08-14T00:00:00Z,Singapore,MGO,709
2024-08-14T00:00:00Z,Singapore,VLSFO,611
2024-08-15T00:00:00Z,Fujairah,MGO,806
2024-08-15T00:00:00Z,Fujairah,VLSFO,600.5
2024-08-15T00:00:00Z,Singapore,MGO,705
2024-08-15T00:00:00Z,Singapore,VLSFO,607
2024-08-16T00:00:00Z,Fujairah,MGO,799.5
2024-08-16T00:00:00Z,Fujairah,VLSFO,601
2024-08-16T00:00:00Z,Singapore,MGO,703
2024-08-16T00:00:00Z,Singapore,VLSFO,605
2024-08-19T00:00:00Z,Fujairah,MGO,790
2024-08-19T00:00:00Z,Fujairah,VLSFO,600.5
2024-08-19T00:00:00Z,Singapore,MGO,692
2024-08-19T00:00:00Z,Singapore,VLSFO,601.5
2024-08-20T00:00:00Z,Fujairah,MGO,783
2024-08-20T00:00:00Z,Fujairah,VLSFO,591.5
2024-08-20T00:00:00Z,Singapore,MGO,680
2024-08-20T00:00:00Z,Singapore,VLSFO,599.5
2024-08-21T00:00:00Z,Fujairah,MGO,784.5
2024-08-21T00:00:00Z,Fujairah,VLSFO,598
2024-08-21T00:00:00Z,Singapore,MGO,678
2024-08-21T00:00:00Z,Singapore,VLSFO,603.5
2024-08-22T00:00:00Z,Fujairah,MGO,781.5
2024-08-22T00:00:00Z,Fujairah,VLSFO,597
2024-08-22T00:00:00Z,Singapore,MGO,673.5
2024-08-22T00:00:00Z,Singapore,VLSFO,612
2024-08-23T00:00:00Z,Fujairah,MGO,791
2024-08-23T00:00:00Z,Fujairah,VLSFO,609
2024-08-23T00:00:00Z,Singapore,MGO,677.5
2024-08-23T00:00:00Z,Singapore,VLSFO,622.5
2024-08-26T00:00:00Z,Fujairah,MGO,800.5
2024-08-26T00:00:00Z,Fujairah,VLSFO,623
2024-08-26T00:00:00Z,Singapore,MGO,690
2024-08-26T00:00:00Z,Singapore,VLSFO,639
2024-08-27T00:00:00Z,Fujairah,MGO,808.5
2024-08-27T00:00:00Z,Fujairah,VLSFO,631.5
2024-08-27T00:00:00Z,Singapore,MGO,695
2024-08-27T00:00:00Z,Singapore,VLSFO,644.5
2024-08-28T00:00:00Z,Fujairah,MGO,795.5
2024-08-28T00:00:00Z,Fujairah,VLSFO,622.5
2024-08-28T00:00:00Z,Singapore,MGO,676.5
2024-08-28T00:00:00Z,Singapore,VLSFO,639.5
2024-08-29T00:00:00Z,Fujairah,MGO,796
2024-08-29T00:00:00Z,Fujairah,VLSFO,614
2024-08-29T00:00:00Z,Singapore,MGO,666
2024-08-29T00:00:00Z,Singapore,VLSFO,628.5
2024-08-30T00:00:00Z,Fujairah,MGO,796.5
2024-08-30T00:00:00Z,Fujairah,VLSFO,620
2024-08-30T00:00:00Z,Singapore,MGO,675.5
2024-08-30T00:00:00Z,Singapore,VLSFO,633.5
2024-09-02T00:00:00Z,Fujairah,MGO,784.5
2024-09-02T00:00:00Z,Fujairah,VLSFO,611
2024-09-02T00:00:00Z,Singapore,MGO,670.5
2024-09-02T00:00:00Z,Singapore,VLSFO,627
2024-09-03T00:00:00Z,Fujairah,MGO,785
2024-09-03T00:00:00Z,Fujairah,VLSFO,617.5
2024-09-03T00:00:00Z,Singapore,MGO,665
2024-09-03T00:00:00Z,Singapore,VLSFO,632.5
2024-09-04T00:00:00Z,Fujairah,MGO,787
2024-09-04T00:00:00Z,Fujairah,VLSFO,611.5
2024-09-04T00:00:00Z,Singapore,MGO,646
2024-09-04T00:00:00Z,Singapore,VLSFO,624.5
2024-09-05T00:00:00Z,Fujairah,MGO,780.5
2024-09-05T00:00:00Z,Fujairah,VLSFO,616.5
2024-09-05T00:00:00Z,Singapore,MGO,645.5
2024-09-05T00:00:00Z,Singapore,VLSFO,630.5
2024-09-06T00:00:00Z,Fujairah,MGO,778.5
2024-09-06T00:00:00Z,Fujairah,VLSFO,608.5
2024-09-06T00:00:00Z,Singapore,MGO,643.5
2024-09-06T00:00:00Z,Singapore,VLSFO,627.5
2024-09-09T00:00:00Z,Fujairah,MGO,780
2024-09-09T00:00:00Z,Fujairah,VLSFO,597.5
2024-09-09T00:00:00Z,Singapore,MGO,629.5
2024-09-09T00:00:00Z,Singapore,VLSFO,604.5
2024-09-10T00:00:00Z,Fujairah,MGO,775
2024-09-10T00:00:00Z,Fujairah,VLSFO,589
2024-09-10T00:00:00Z,Singapore,MGO,629
2024-09-10T00:00:00Z,Singapore,VLSFO,592.5
2024-09-11T00:00:00Z,Fujairah,MGO,773
2024-09-11T00:00:00Z,Fujairah,VLSFO,579
2024-09-11T00:00:00Z,Singapore,MGO,616.5
2024-09-11T00:00:00Z,Singapore,VLSFO,582.5
2024-09-12T00:00:00Z,Fujairah,MGO,776
2024-09-12T00:00:00Z,Fujairah,VLSFO,577
2024-09-12T00:00:00Z,Singapore,MGO,622
2024-09-12T00:00:00Z,Singapore,VLSFO,579
2024-09-13T00:00:00Z,Fujairah,MGO,774.5
2024-09-13T00:00:00Z,Fujairah,VLSFO,574
2024-09-13T00:00:00Z,Singapore,MGO,625
2024-09-13T00:00:00Z,Singapore,VLSFO,581
2024-09-16T00:00:00Z,Fujairah,MGO,774
2024-09-16T00:00:00Z,Fujairah,VLSFO,573.5
2024-09-16T00:00:00Z,Singapore,MGO,624
2024-09-16T00:00:00Z,Singapore,VLSFO,578
2024-09-17T00:00:00Z,Fujairah,MGO,774.5
2024-09-17T00:00:00Z,Fujairah,VLSFO,574.5
2024-09-17T00:00:00Z,Singapore,MGO,621.5
2024-09-17T00:00:00Z,Singapore,VLSFO,587
2024-09-18T00:00:00Z,Fujairah,MGO,776.5
2024-09-18T00:00:00Z,Fujairah,VLSFO,572
2024-09-18T00:00:00Z,Singapore,MGO,623
2024-09-18T00:00:00Z,Singapore,VLSFO,581.5
2024-09-19T00:00:00Z,Fujairah,MGO,779
2024-09-19T00:00:00Z,Fujairah,VLSFO,576
2024-09-19T00:00:00Z,Singapore,MGO,630
2024-09-19T00:00:00Z,Singapore,VLSFO,591.5
2024-09-20T00:00:00Z,Fujairah,MGO,782.5
2024-09-20T00:00:00Z,Fujairah,VLSFO,583
2024-09-20T00:00:00Z,Singapore,MGO,632
2024-09-20T00:00:00Z,Singapore,VLSFO,597.5
2024-09-23T00:00:00Z,Fujairah,MGO,781.5
2024-09-23T00:00:00Z,Fujairah,VLSFO,591.5
2024-09-23T00:00:00Z,Singapore,MGO,633.5
2024-09-23T00:00:00Z,Singapore,VLSFO,604.5
2024-09-24T00:00:00Z,Fujairah,MGO,789
2024-09-24T00:00:00Z,Fujairah,VLSFO,595
2024-09-24T00:00:00Z,Singapore,MGO,637
2024-09-24T00:00:00Z,Singapore,VLSFO,610
2024-09-25T00:00:00Z,Fujairah,MGO,785.5
2024-09-25T00:00:00Z,Fujairah,VLSFO,590.5
2024-09-25T00:00:00Z,Singapore,MGO,644
2024-09-25T00:00:00Z,Singapore,VLSFO,606.5
2024-09-26T00:00:00Z,Fujairah,MGO,768.5
2024-09-26T00:00:00Z,Fujairah,VLSFO,577.5
2024-09-26T00:00:00Z,Singapore,MGO,633
2024-09-26T00:00:00Z,Singapore,VLSFO,591.5
2024-09-27T00:00:00Z,Fujairah,MGO,763.5
2024-09-27T00:00:00Z,Fujairah,VLSFO,567.5
2024-09-27T00:00:00Z,Singapore,MGO,633
2024-09-27T00:00:00Z,Singapore,VLSFO,579
2024-09-30T00:00:00Z,Fujairah,MGO,759
2024-09-30T00:00:00Z,Fujairah,VLSFO,572.5
2024-09-30T00:00:00Z,Singapore,MGO,642.5
2024-09-30T00:00:00Z,Singapore,VLSFO,583
2024-10-01T00:00:00Z,Fujairah,MGO,747.5
2024-10-01T00:00:00Z,Fujairah,VLSFO,555.5
2024-10-01T00:00:00Z,Singapore,MGO,632.5
2024-10-01T00:00:00Z,Singapore,VLSFO,563.5
2024-10-02T00:00:00Z,Fujairah,MGO,771
2024-10-02T00:00:00Z,Fujairah,VLSFO,578
2024-10-02T00:00:00Z,Singapore,MGO,656
2024-10-02T00:00:00Z,Singapore,VLSFO,588
2024-10-03T00:00:00Z,Fujairah,MGO,773
2024-10-03T00:00:00Z,Fujairah,VLSFO,575
2024-10-03T00:00:00Z,Singapore,MGO,666
2024-10-03T00:00:00Z,Singapore,VLSFO,589
2024-10-04T00:00:00Z,Fujairah,MGO,783
2024-10-04T00:00:00Z,Fujairah,VLSFO,592.5
2024-10-04T00:00:00Z,Singapore,MGO,676
2024-10-04T00:00:00Z,Singapore,VLSFO,602.5
2024-10-07T00:00:00Z,Fujairah,MGO,782.5
2024-10-07T00:00:00Z,Fujairah,VLSFO,596.5
2024-10-07T00:00:00Z,Singapore,MGO,690
2024-10-07T00:00:00Z,Singapore,VLSFO,610
2024-10-08T00:00:00Z,Fujairah,MGO,787
2024-10-08T00:00:00Z,Fujairah,VLSFO,601.5
2024-10-08T00:00:00Z,Singapore,MGO,695
2024-10-08T00:00:00Z,Singapore,VLSFO,609.5
2024-10-09T00:00:00Z,Fujairah,MGO,779
2024-10-09T00:00:00Z,Fujairah,VLSFO,596.5
2024-10-09T00:00:00Z,Singapore,MGO,691.5
2024-10-09T00:00:00Z,Singapore,VLSFO,607
2024-10-10T00:00:00Z,Fujairah,MGO,772.5
2024-10-10T00:00:00Z,Fujairah,VLSFO,600
2024-10-10T00:00:00Z,Singapore,MGO,688
2024-10-10T00:00:00Z,Singapore,VLSFO,610
2024-10-11T00:00:00Z,Fujairah,MGO,775.5
2024-10-11T00:00:00Z,Fujairah,VLSFO,604.5
2024-10-11T00:00:00Z,Singapore,MGO,696
2024-10-11T00:00:00Z,Singapore,VLSFO,620
2024-10-14T00:00:00Z,Fujairah,MGO,769
2024-10-14T00:00:00Z,Fujairah,VLSFO,603
2024-10-14T00:00:00Z,Singapore,MGO,689
2024-10-14T00:00:00Z,Singapore,VLSFO,614.5
2024-10-15T00:00:00Z,Fujairah,MGO,762.5
2024-10-15T00:00:00Z,Fujairah,VLSFO,586.5
2024-10-15T00:00:00Z,Singapore,MGO,663.5
2024-10-15T00:00:00Z,Singapore,VLSFO,594.5
2024-10-16T00:00:00Z,Fujairah,MGO,758.5
2024-10-16T00:00:00Z,Fujairah,VLSFO,582.5
2024-10-16T00:00:00Z,Singapore,MGO,653.5
2024-10-16T00:00:00Z,Singapore,VLSFO,591.5
2024-10-17T00:00:00Z,Fujairah,MGO,760.5
2024-10-17T00:00:00Z,Fujairah,VLSFO,578.5
2024-10-17T00:00:00Z,Singapore,MGO,651.5
2024-10-17T00:00:00Z,Singapore,VLSFO,589.5
2024-10-18T00:00:00Z,Fujairah,MGO,760
2024-10-18T00:00:00Z,Fujairah,VLSFO,580
2024-10-18T00:00:00Z,Singapore,MGO,658
2024-10-18T00:00:00Z,Singapore,VLSFO,592.5
2024-10-21T00:00:00Z,Fujairah,MGO,755.5
2024-10-21T00:00:00Z,Fujairah,VLSFO,576
2024-10-21T00:00:00Z,Singapore,MGO,656.5
2024-10-21T00:00:00Z,Singapore,VLSFO,589
2024-10-22T00:00:00Z,Fujairah,MGO,757.5
2024-10-22T00:00:00Z,Fujairah,VLSFO,579.5
2024-10-22T00:00:00Z,Singapore,MGO,655.5
2024-10-22T00:00:00Z,Singapore,VLSFO,590
2024-10-23T00:00:00Z,Fujairah,MGO,763.5
2024-10-23T00:00:00Z,Fujairah,VLSFO,585.5
2024-10-23T00:00:00Z,Singapore,MGO,662.5
2024-10-23T00:00:00Z,Singapore,VLSFO,601.5
2024-10-24T00:00:00Z,Fujairah,MGO,769.5
2024-10-24T00:00:00Z,Fujairah,VLSFO,595.5
2024-10-24T00:00:00Z,Singapore,MGO,659
2024-10-24T00:00:00Z,Singapore,VLSFO,611.5
2024-10-25T00:00:00Z,Fujairah,MGO,763
2024-10-25T00:00:00Z,Fujairah,VLSFO,587.5
2024-10-25T00:00:00Z,Singapore,MGO,656
2024-10-25T00:00:00Z,Singapore,VLSFO,608.5
2024-10-28T00:00:00Z,Fujairah,MGO,749
2024-10-28T00:00:00Z,Fujairah,VLSFO,569.5
2024-10-28T00:00:00Z,Singapore,MGO,653
2024-10-28T00:00:00Z,Singapore,VLSFO,584
2024-10-29T00:00:00Z,Fujairah,MGO,749.5
2024-10-29T00:00:00Z,Fujairah,VLSFO,564
2024-10-29T00:00:00Z,Singapore,MGO,645.5
2024-10-29T00:00:00Z,Singapore,VLSFO,574.5
2024-10-30T00:00:00Z,Fujairah,MGO,753
2024-10-30T00:00:00Z,Fujairah,VLSFO,566.5
2024-10-30T00:00:00Z,Singapore,MGO,654.5
2024-10-30T00:00:00Z,Singapore,VLSFO,582
2024-10-31T00:00:00Z,Fujairah,MGO,752.5
2024-10-31T00:00:00Z,Fujairah,VLSFO,569.5
2024-10-31T00:00:00Z,Singapore,MGO,652.5
2024-10-31T00:00:00Z,Singapore,VLSFO,586
2024-11-01T00:00:00Z,Fujairah,MGO,758.5
2024-11-01T00:00:00Z,Fujairah,VLSFO,581.5
2024-11-01T00:00:00Z,Singapore,MGO,672.5
2024-11-01T00:00:00Z,Singapore,VLSFO,590
2024-11-04T00:00:00Z,Fujairah,MGO,770.5
2024-11-04T00:00:00Z,Fujairah,VLSFO,582.5
2024-11-04T00:00:00Z,Singapore,MGO,687
2024-11-04T00:00:00Z,Singapore,VLSFO,596
2024-11-05T00:00:00Z,Fujairah,MGO,765
2024-11-05T00:00:00Z,Fujairah,VLSFO,586
2024-11-05T00:00:00Z,Singapore,MGO,690.5
2024-11-05T00:00:00Z,Singapore,VLSFO,598.5
2024-11-06T00:00:00Z,Fujairah,MGO,764
2024-11-06T00:00:00Z,Fujairah,VLSFO,584.5
2024-11-06T00:00:00Z,Singapore,MGO,689
2024-11-06T00:00:00Z,Singapore,VLSFO,597
2024-11-07T00:00:00Z,Fujairah,MGO,758.5
2024-11-07T00:00:00Z,Fujairah,VLSFO,582
2024-11-07T00:00:00Z,Singapore,MGO,688
2024-11-07T00:00:00Z,Singapore,VLSFO,596.5
2024-11-08T00:00:00Z,Fujairah,MGO,758
2024-11-08T00:00:00Z,Fujairah,VLSFO,582.5
2024-11-08T00:00:00Z,Singapore,MGO,685.5
2024-11-08T00:00:00Z,Singapore,VLSFO,589
2024-11-11T00:00:00Z,Fujairah,MGO,753.5
2024-11-11T00:00:00Z,Fujairah,VLSFO,573
2024-11-11T00:00:00Z,Singapore,MGO,681
2024-11-11T00:00:00Z,Singapore,VLSFO,582.5
2024-11-12T00:00:00Z,Fujairah,MGO,746.5
2024-11-12T00:00:00Z,Fujairah,VLSFO,567
2024-11-12T00:00:00Z,Singapore,MGO,663
2024-11-12T00:00:00Z,Singapore,VLSFO,573
2024-11-13T00:00:00Z,Fujairah,MGO,742
2024-11-13T00:00:00Z,Fujairah,VLSFO,560.5
2024-11-13T00:00:00Z,Singapore,MGO,666.5
